URL,Preisseite,Latitude,Longitude,Stellplatz am Wasser,weiter Unterküfte,kleiner Platz (<80 m2),mittlerer Platz  (~100 m2),grosser Platz (>110 m2),Hauptsaison,Nebensaison,Preis,Name,Ortschaft,Website,Sternebewertung,Aktivitäten,Touristenstellplätze,open (seasons 1),open (seasons 2),open (seasons 3),open (seasons 4),open (seasons 5),open (seasons 6),open (seasons 7),Sportplatz,Golf,Tennis,Hallenbad,Freibad,Bademöglichkeit,Babypool,Bootsvermietung,Fahrradvermietung,Unterhaltungsprogramm,Spielplatz,Disco,Wifi,Aufenthaltsraum,Informationsstelle,Behindertengerechter Zugang,Haustierfreundlichkeit,Gemeinschaftsküche,Grillplatz,Restaurant,Take away,Laden mit einfachem Angebot,Kiosk,Einkaufzentrum,Laden mit reichem Angebot,Waschmaschine,Trockner,Wandern,See mit Kies- oder Sandstrand,See mit Steinstrand,Fluss,Bahnhof,Busstation,VSC membership,TCS membership,SCCV membership,Öffnungszeit[Tage],Öffnungszeit[%],Region,Region Berner-Mitelland,Region Berner-Oberland,Region Freiburg-Neuenburg-Jura,Region Graubuenden,Region Nordwestschweiz,Region Ostschweiz,Region Tessin,Region Waadt-Genfersee,Region Wallis,Region Zentralschweiz,Region Zuerich,Waschmaschine und Trockner,Gastronomie,Shop,Strandzugang,Mitgliedschaften
https://camping.ch/de/campingplatz/graubuenden/andeer/camping-andeer?l=true,https://www.viamala.ch/de/camping-andeer/tarife-passantenplaetze,46.60712306,9.425958056,0,1,1,0,0,0,1,37.5,Camping Andeer,7440 Andeer (GR),www.campingandeer.ch,3,6,30.0,Nebensaison: 16.01.2024 − 30.04.2024,Hauptsaison: 01.05.2024 − 31.10.2024,Nebensaison: 01.11.2024 − 14.12.2024,Hauptsaison: 15.12.2024 − 15.01.2025,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,362,0.99,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
https://camping.ch/de/campingplatz/graubuenden/andeer/camping-andeer?l=true,https://www.viamala.ch/de/camping-andeer/tarife-passantenplaetze,46.60712306,9.425958056,0,1,0,1,0,0,1,52.5,Camping Andeer,7440 Andeer (GR),www.campingandeer.ch,3,6,30.0,Nebensaison: 16.01.2024 − 30.04.2024,Hauptsaison: 01.05.2024 − 31.10.2024,Nebensaison: 01.11.2024 − 14.12.2024,Hauptsaison: 15.12.2024 − 15.01.2025,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,362,0.99,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
https://camping.ch/de/campingplatz/graubuenden/cinuos-chel/chapella?l=true,https://www.campingchapella.ch/allegra/preise-reservation/,46.63235389,10.014305,0,1,1,0,0,1,1,27.5,Chapella,7526 Cinuos-Chel (GR),www.campingchapella.ch,3,5,100.0,01.05.2024 − 31.10.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,183,0.5,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
https://camping.ch/de/campingplatz/graubuenden/muestair/camping-muglin-val-muestair?l=true,https://campingmuglin.ch/preise/,46.62416889,10.44930694,0,1,1,0,0,1,1,30.7,Camping Muglin Val Müstair,7537 Müstair (GR),www.campingmuglin.ch,4,1,65.0,04.02.2024 − 28.10.2024,,,,,,,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,267,0.73,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2
https://camping.ch/de/campingplatz/graubuenden/muestair/camping-muglin-val-muestair?l=true,https://campingmuglin.ch/preise/,46.62416889,10.44930694,0,1,0,1,0,1,1,29.4,Camping Muglin Val Müstair,7537 Müstair (GR),www.campingmuglin.ch,4,1,65.0,04.02.2024 − 28.10.2024,,,,,,,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,267,0.73,Graubuenden,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2
https://camping.ch/de/campingplatz/ostschweiz/murg/camping-murg-am-see?l=true,https://quarten-tourismus.ch/murg-camping/,47.11516611,9.214216111,1,0,1,0,0,1,0,51.4,Camping Murg am See,8877 Murg (SG),www.murg-camping.ch,3,11,45.0,01.04.2024 − 15.10.2024,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,197,0.54,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1
https://camping.ch/de/campingplatz/ostschweiz/murg/camping-murg-am-see?l=true,https://quarten-tourismus.ch/murg-camping/,47.11516611,9.214216111,1,0,1,0,0,0,1,46.4,Camping Murg am See,8877 Murg (SG),www.murg-camping.ch,3,11,45.0,01.04.2024 − 15.10.2024,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,197,0.54,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1
https://camping.ch/de/campingplatz/ostschweiz/appenzell-kau/eischen?l=true,4https://www.eischen.ch/wp-content/uploads/2023/05/Preisliste-2023-n.pdf,47.32261694,9.387335,0,1,1,0,0,1,1,37.5,Eischen,9050 Appenzell-Kau (AI),www.eischen.ch,4,11,60.0,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,365,1.0,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1
https://camping.ch/de/campingplatz/ostschweiz/appenzell-kau/eischen?l=true,https://www.eischen.ch/wp-content/uploads/2023/05/Preisliste-2023-n.pdf,47.32261694,9.387335,0,1,0,1,0,1,1,42.5,Eischen,9050 Appenzell-Kau (AI),www.eischen.ch,4,11,60.0,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,365,1.0,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1
https://camping.ch/de/campingplatz/ostschweiz/baechli-hemberg/baechli?l=true,https://www.camping-baechli.ch/preise-camping-baechli-neckertal?_gl=1*1d6hdj8*_up*MQ..*_ga*MzIwMjgwODUuMTcxNzg1MDYwMQ..*_ga_H7G9PM9844*MTcxNzg1MDU5OS4xLjAuMTcxNzg1MDU5OS4wLjAuMA..,47.30675,9.194128889,0,0,1,0,0,1,1,27.0,Bächli,9633 Bächli-Hemberg (SG),www.camping-baechli.ch,4,2,40.0,01.01.2024 − 31.12.2024,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,365,1.0,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
https://camping.ch/de/campingplatz/ostschweiz/wagenhausen/wagenhausen?l=true,https://www.campingwagenhausen.ch/camping-preise,47.66241,8.840586944,0,1,1,0,0,1,0,41.0,Wagenhausen,8259 Wagenhausen (TG),www.campingwagenhausen.ch,4,7,40.0,25.03.2024 − 30.10.2024,,,,,,,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,219,0.6,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
https://camping.ch/de/campingplatz/ostschweiz/wagenhausen/wagenhausen?l=true,https://www.campingwagenhausen.ch/camping-preise,47.66241,8.840586944,0,1,0,1,0,1,0,43.0,Wagenhausen,8259 Wagenhausen (TG),www.campingwagenhausen.ch,4,7,40.0,25.03.2024 − 30.10.2024,,,,,,,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,219,0.6,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
https://camping.ch/de/campingplatz/ostschweiz/wagenhausen/wagenhausen?l=true,https://www.campingwagenhausen.ch/camping-preise,47.66241,8.840586944,0,1,1,0,0,0,1,35.5,Wagenhausen,8259 Wagenhausen (TG),www.campingwagenhausen.ch,4,7,40.0,25.03.2024 − 30.10.2024,,,,,,,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,219,0.6,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
https://camping.ch/de/campingplatz/ostschweiz/wagenhausen/wagenhausen?l=true,https://www.campingwagenhausen.ch/camping-preise,47.66241,8.840586944,0,1,0,1,0,0,1,37.0,Wagenhausen,8259 Wagenhausen (TG),www.campingwagenhausen.ch,4,7,40.0,25.03.2024 − 30.10.2024,,,,,,,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,219,0.6,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
https://camping.ch/de/campingplatz/ostschweiz/eschenz/huettenberg?l=true,https://booking.camping.care/camping-huttenberg,47.64472194,8.859721944,0,1,1,0,0,0,1,37.5,Hüttenberg,8264 Eschenz (TG),www.huettenberg.ch,5,8,60.0,28.03.2024 − 13.10.2024,,,,,,,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,199,0.55,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
https://camping.ch/de/campingplatz/ostschweiz/eschenz/huettenberg?l=true,https://booking.camping.care/camping-huttenberg,47.64472194,8.859721944,0,1,0,1,0,0,1,43.5,Hüttenberg,8264 Eschenz (TG),www.huettenberg.ch,5,8,60.0,28.03.2024 − 13.10.2024,,,,,,,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,199,0.55,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
https://camping.ch/de/campingplatz/ostschweiz/eschenz/huettenberg?l=true,https://booking.camping.care/camping-huttenberg,47.64472194,8.859721944,0,1,0,0,1,0,1,48.5,Hüttenberg,8264 Eschenz (TG),www.huettenberg.ch,5,8,60.0,28.03.2024 − 13.10.2024,,,,,,,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,199,0.55,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
https://camping.ch/de/campingplatz/ostschweiz/eschenz/huettenberg?l=true,https://booking.camping.care/camping-huttenberg,47.64472194,8.859721944,0,1,1,0,0,1,0,43.5,Hüttenberg,8264 Eschenz (TG),www.huettenberg.ch,5,8,60.0,28.03.2024 − 13.10.2024,,,,,,,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,199,0.55,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
https://camping.ch/de/campingplatz/ostschweiz/eschenz/huettenberg?l=true,https://booking.camping.care/camping-huttenberg,47.64472194,8.859721944,0,1,0,1,0,1,0,51.5,Hüttenberg,8264 Eschenz (TG),www.huettenberg.ch,5,8,60.0,28.03.2024 − 13.10.2024,,,,,,,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,199,0.55,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
https://camping.ch/de/campingplatz/ostschweiz/eschenz/huettenberg?l=true,https://booking.camping.care/camping-huttenberg,47.64472194,8.859721944,0,1,0,0,1,1,0,56.5,Hüttenberg,8264 Eschenz (TG),www.huettenberg.ch,5,8,60.0,28.03.2024 − 13.10.2024,,,,,,,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,199,0.55,Ostschweiz,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
